DATAFLOW,REF_AREA,MEASURE,SCENARIO,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,UNIT_MULT,DECIMALS
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET1,A,2026,51398.3078168323,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET1,A,2027,52898.75,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET1,A,2028,54283.44,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET1,A,2029,55586.69,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET1,A,2030,56833.56,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET1,A,2026,57849.8382102202,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET1,A,2027,58447.83,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET1,A,2028,59094.05,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET1,A,2029,59779.47,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET1,A,2030,60501.73,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET1,A,2026,55979.0357405038,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET1,A,2027,56702.85,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET1,A,2028,57466.53,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET1,A,2029,58260.08,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET1,A,2030,59081.27,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET1,A,2026,54917.0519014846,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET1,A,2027,55599.41,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET1,A,2028,56354.44,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET1,A,2029,57166.42,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET1,A,2030,58025.94,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET3,A,2026,54917.0519014846,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET3,A,2027,55584.55,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET3,A,2028,56311.16,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET3,A,2029,57088.51,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),OECD,GDPVTRD_CAP,ET3,A,2030,57909.31,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET3,A,2026,55979.0357405038,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET3,A,2027,56688.66,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET3,A,2028,57425.27,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET3,A,2029,58185.9,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EU27,GDPVTRD_CAP,ET3,A,2030,58970.4,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET3,A,2026,57849.8382102202,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET3,A,2027,58433.37,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET3,A,2028,59052.06,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET3,A,2029,59704.11,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EA17,GDPVTRD_CAP,ET3,A,2030,60389.23,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET3,A,2026,51398.3078168323,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET3,A,2027,52885.24,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET3,A,2028,54243.97,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET3,A,2029,55515.51,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LTU,GDPVTRD_CAP,ET3,A,2030,56726.94,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,ET3,A,2026,20060.5806439412,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,ET3,A,2027,20722.68,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,ET3,A,2028,21382.65,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,ET3,A,2029,22038.7,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_E,GDPVTRD_CAP,ET3,A,2030,22691.45,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,ET3,A,2026,28196.0692283921,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,ET3,A,2027,28860.25,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,ET3,A,2028,29536.55,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,ET3,A,2029,30222.65,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20,GDPVTRD_CAP,ET3,A,2030,30917.58,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,ET3,A,2026,19540.0676275492,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,ET3,A,2027,19736.4,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,ET3,A,2028,19944.93,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,ET3,A,2029,20163.5,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),COL,GDPVTRD_CAP,ET3,A,2030,20392.7,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,ET3,A,2026,36876.8083974942,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,ET3,A,2027,37994.07,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,ET3,A,2028,39082.48,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,ET3,A,2029,40135.78,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BGR,GDPVTRD_CAP,ET3,A,2030,41161.59,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVN,GDPVTRD_CAP,ET3,A,2026,50500.5887862511,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVN,GDPVTRD_CAP,ET3,A,2027,51398.22,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVN,GDPVTRD_CAP,ET3,A,2028,52234.32,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVN,GDPVTRD_CAP,ET3,A,2029,53015.65,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVN,GDPVTRD_CAP,ET3,A,2030,53761.23,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LVA,GDPVTRD_CAP,ET3,A,2026,40902.8210577974,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LVA,GDPVTRD_CAP,ET3,A,2027,42007.79,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LVA,GDPVTRD_CAP,ET3,A,2028,43132.9,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LVA,GDPVTRD_CAP,ET3,A,2029,44289.54,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),LVA,GDPVTRD_CAP,ET3,A,2030,45473.53,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),POL,GDPVTRD_CAP,ET3,A,2026,46578.0780137388,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),POL,GDPVTRD_CAP,ET3,A,2027,47759.15,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),POL,GDPVTRD_CAP,ET3,A,2028,48988.24,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),POL,GDPVTRD_CAP,ET3,A,2029,50250.46,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),POL,GDPVTRD_CAP,ET3,A,2030,51535.29,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ISR,GDPVTRD_CAP,ET3,A,2026,50121.013171209,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ISR,GDPVTRD_CAP,ET3,A,2027,51092.17,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ISR,GDPVTRD_CAP,ET3,A,2028,52116.8,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ISR,GDPVTRD_CAP,ET3,A,2029,53196.94,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ISR,GDPVTRD_CAP,ET3,A,2030,54328.94,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),IRL,GDPVTRD_CAP,ET3,A,2026,118932.532817594,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),IRL,GDPVTRD_CAP,ET3,A,2027,120921.2,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),IRL,GDPVTRD_CAP,ET3,A,2028,122897.5,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),IRL,GDPVTRD_CAP,ET3,A,2029,124836.9,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),IRL,GDPVTRD_CAP,ET3,A,2030,126729,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),HUN,GDPVTRD_CAP,ET3,A,2026,44352.1110991402,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),HUN,GDPVTRD_CAP,ET3,A,2027,45342.47,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),HUN,GDPVTRD_CAP,ET3,A,2028,46379.2,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),HUN,GDPVTRD_CAP,ET3,A,2029,47424.01,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),HUN,GDPVTRD_CAP,ET3,A,2030,48467.07,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EST,GDPVTRD_CAP,ET3,A,2026,45867.1503652556,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EST,GDPVTRD_CAP,ET3,A,2027,46859.68,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EST,GDPVTRD_CAP,ET3,A,2028,47897.66,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EST,GDPVTRD_CAP,ET3,A,2029,48974.5,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),EST,GDPVTRD_CAP,ET3,A,2030,50089.43,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVK,GDPVTRD_CAP,ET3,A,2026,41829.3528549527,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVK,GDPVTRD_CAP,ET3,A,2027,42575.85,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVK,GDPVTRD_CAP,ET3,A,2028,43396.4,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVK,GDPVTRD_CAP,ET3,A,2029,44280.35,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SVK,GDPVTRD_CAP,ET3,A,2030,45218.65,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ARG,GDPVTRD_CAP,ET3,A,2026,28569.9179556022,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ARG,GDPVTRD_CAP,ET3,A,2027,28960.92,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ARG,GDPVTRD_CAP,ET3,A,2028,29406.95,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ARG,GDPVTRD_CAP,ET3,A,2029,29903.58,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ARG,GDPVTRD_CAP,ET3,A,2030,30448.65,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CZE,GDPVTRD_CAP,ET3,A,2026,50367.2726608955,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CZE,GDPVTRD_CAP,ET3,A,2027,51124.52,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CZE,GDPVTRD_CAP,ET3,A,2028,51961.7,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CZE,GDPVTRD_CAP,ET3,A,2029,52870.43,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CZE,GDPVTRD_CAP,ET3,A,2030,53841.12,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),MEX,GDPVTRD_CAP,ET3,A,2026,22601.4655432979,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),MEX,GDPVTRD_CAP,ET3,A,2027,22775.13,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),MEX,GDPVTRD_CAP,ET3,A,2028,23013.25,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),MEX,GDPVTRD_CAP,ET3,A,2029,23302.46,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),MEX,GDPVTRD_CAP,ET3,A,2030,23631.52,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CRI,GDPVTRD_CAP,ET3,A,2026,27533.2745090685,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CRI,GDPVTRD_CAP,ET3,A,2027,28328.66,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CRI,GDPVTRD_CAP,ET3,A,2028,29147.65,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CRI,GDPVTRD_CAP,ET3,A,2029,29995.41,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CRI,GDPVTRD_CAP,ET3,A,2030,30876.8,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BRA,GDPVTRD_CAP,ET3,A,2026,19790.1495211365,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BRA,GDPVTRD_CAP,ET3,A,2027,20047.29,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BRA,GDPVTRD_CAP,ET3,A,2028,20304.2,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BRA,GDPVTRD_CAP,ET3,A,2029,20563.43,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),BRA,GDPVTRD_CAP,ET3,A,2030,20829.08,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_A,GDPVTRD_CAP,ET3,A,2026,64171.0677685066,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_A,GDPVTRD_CAP,ET3,A,2027,64917.03,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_A,GDPVTRD_CAP,ET3,A,2028,65741.68,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_A,GDPVTRD_CAP,ET3,A,2029,66633.42,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G20_A,GDPVTRD_CAP,ET3,A,2030,67581.29,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G7,GDPVTRD_CAP,ET3,A,2026,64602.3576765585,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G7,GDPVTRD_CAP,ET3,A,2027,65332.26,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G7,GDPVTRD_CAP,ET3,A,2028,66146.83,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G7,GDPVTRD_CAP,ET3,A,2029,67033.51,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),G7,GDPVTRD_CAP,ET3,A,2030,67980.97,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),USA,GDPVTRD_CAP,ET3,A,2026,77938.1275985427,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),USA,GDPVTRD_CAP,ET3,A,2027,79022.81,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),USA,GDPVTRD_CAP,ET3,A,2028,80159.25,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),USA,GDPVTRD_CAP,ET3,A,2029,81338.65,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),USA,GDPVTRD_CAP,ET3,A,2030,82554.13,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),GBR,GDPVTRD_CAP,ET3,A,2026,53546.9459276243,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),GBR,GDPVTRD_CAP,ET3,A,2027,53984.13,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),GBR,GDPVTRD_CAP,ET3,A,2028,54546.36,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),GBR,GDPVTRD_CAP,ET3,A,2029,55202.77,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),GBR,GDPVTRD_CAP,ET3,A,2030,55939.78,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),TUR,GDPVTRD_CAP,ET3,A,2026,37005.8363451802,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),TUR,GDPVTRD_CAP,ET3,A,2027,38061.16,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),TUR,GDPVTRD_CAP,ET3,A,2028,39058.18,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),TUR,GDPVTRD_CAP,ET3,A,2029,40003.76,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),TUR,GDPVTRD_CAP,ET3,A,2030,40912.44,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CHE,GDPVTRD_CAP,ET3,A,2026,84171.3619422087,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CHE,GDPVTRD_CAP,ET3,A,2027,84774.41,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CHE,GDPVTRD_CAP,ET3,A,2028,85342.84,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CHE,GDPVTRD_CAP,ET3,A,2029,85882.41,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),CHE,GDPVTRD_CAP,ET3,A,2030,86410.13,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SWE,GDPVTRD_CAP,ET3,A,2026,65821.8893632975,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SWE,GDPVTRD_CAP,ET3,A,2027,66630.16,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SWE,GDPVTRD_CAP,ET3,A,2028,67475.95,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SWE,GDPVTRD_CAP,ET3,A,2029,68362.01,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),SWE,GDPVTRD_CAP,ET3,A,2030,69293.78,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ESP,GDPVTRD_CAP,ET3,A,2026,50012.6715827505,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ESP,GDPVTRD_CAP,ET3,A,2027,50644.16,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ESP,GDPVTRD_CAP,ET3,A,2028,51301.62,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ESP,GDPVTRD_CAP,ET3,A,2029,51984.66,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),ESP,GDPVTRD_CAP,ET3,A,2030,52694.74,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),PRT,GDPVTRD_CAP,ET3,A,2026,42696.1421153913,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),PRT,GDPVTRD_CAP,ET3,A,2027,43293.35,,USD_PPP_PS,0,2
OECD.ECO.MAD:DSD_EO_LTB@DF_EO_LTB(1.0),PRT,GDPVTRD_CAP,ET3,A,2028,43939.38,,USD_PPP_PS,0,2
